ID	>= 1 O	>= 1 any ring size 3	>= 1 any ring size 5	>= 1 any ring size 6	>= 1 any ring size 7	>= 1 any ring size 8	>= 1 aromatic ring	>= 1 hetero-aromatic ring	>= 1 saturated or aromatic carbon-only ring size 3	>= 1 saturated or aromatic carbon-only ring size 5	>= 1 saturated or aromatic carbon-only ring size 6	>= 1 saturated or aromatic carbon-only ring size 7	>= 1 saturated or aromatic carbon-only ring size 8	>= 1 saturated or aromatic heteroatom-containing ring size 5	>= 16 H	>= 2 O	>= 4 C	>= 8 C	>= 8 H	Auto-Ignition	Boiling Point	C(-C)(-C)(=C)	C(-C)(-C)(=O)	C(-C)(-H)(=C)	C(-C)(-H)(=O)	C(-C)(-O)(=O)	C(-C)(=C)	C(-C)(=O)	C(-H)(=C)	C(-H)(=O)	C(-O)(=O)	C(:C)(:C)	C(~C)(:C)	C(~C)(:C)(:C)	C(~C)(~C)	C(~C)(~C)(~C)	C(~C)(~C)(~C)(~C)	C(~C)(~C)(~C)(~H)	C(~C)(~C)(~C)(~O)	C(~C)(~C)(~H)(~O)	C(~C)(~C)(~O)	C(~C)(~H)(~O)	C(~C)(~O)	C(~H)(:C)	C(~H)(:C)(:C)	C(~H)(~H)(~H)	C(~H)(~O)	C(~O)(:C)	C(~O)(:C)(:C)	C(~O)(~O)	C-C(C)(C)-C-C	C-C(C)-C(C)-C	C-C(C)-C-C	C-C(C)-C-C-C	C-C-C(C)-C-C	C-C-C-C-C	C-C-C-C-C-C	C-C-C-C-C-C(C)-C	C-C-C-C-C-C-C	C-C-C-C-C-C-C-C	C-C-C-C:C	C-C-C-O-[#1]	C-C-C:C-C	C-C-C=C	C-C-C=C-C	C-C-O-C-C	C-C-O-C:C	C-C:C-C-C	C-C:C-C:C	C-C:C-O-C	C-C:C:C-C	C-C=C-C	C-C=C-C-C	C-C=C-C:C	C-C=C-C=C	C-O	C-O-C-C:C	C-O-C-C=C	C-O-C:C-C	C-O-C=C	C:C-C-C	C:C-C-C-C	C:C-C-C:C	C:C-C:C	C:C-C=C	C:C-C=C-C	C:C-O-C	C:C-O-C-C	C=C	C=C-C-C	C=C-C-C-C	C=C-C-O-C	C=C-C-O-[#1]	C=C-C:C	C=C-C=C	C=O	CC1C(C)CCC1	CC1C(C)CCCC1	CC1CC(C)CC1	CC1CC(C)CCC1	CC1CCC(C)CC1	Cc1c(C)cccc1	Cc1ccc(C)cc1	Complexity	Defined Bond Stereocenter Count	Density	Exact Mass	Flash Point	Heavy Atom Count	Hydrogen Bond Acceptor Count	Hydrogen Bond Donor Count	LogP	Melting Point	Molecular Weight	Monoisotopic Mass	O(:C)(:C)	O(~C)(~C)	O(~C)(~H)	O-C-C-C-C	O-C-C-C-C-C	O-C-C-C-C-C-C	O-C-C-C:C	O-C-C-C=C	O-C-C:C	O-C-C:C-C	O-C-C=C	O-C-C=C-C	O-C:C-C	O-C:C-C-C	O-C:C-[#1]	O-C:C:C-C	O-C=C-C	O-H	O=C-C-C	O=C-C-C-C	O=C-C-C-C-C	O=C-C-C:C	O=C-C:C	O=C-C:C-C	O=C-C=C	O=C-C=C-C	O=C-C=C-[#1]	Rotatable Bond Count	Topological Polar Surface Area	Undefined Atom Stereocenter Count	Undefined Bond Stereocenter Count	Vapor Density	Vapor Pressure	XLogP3	XLogP3-AA	[#1]-C-C=C-[#1]	[#1]-C-O-[#1]	[#1]-C=C-[#1]
22386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	360	116	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1	0	1	88.0888	30	6	1	1	1.21	-8	88.1482	88.0888	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	20.2	1	0	1	1	1.2	3.8205	0	1	0
22468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	423.8685	101.0818	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	53.1	0	0.7567	98.1095	-0.4895	7	0	0	1.2761	-111.3478	98.1861	98.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2.3732	197.4038	1.7441	3.6	1	0	0
23468	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	477.8191	104.741	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0.8057	140.1565	11.0374	10	0	0	0.9971	-98.7703	140.2658	140.1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2.2365	123.3582	1.4705	4.8	0	0	0
23528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	700.1375	123.9757	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	84.2	0	0.8582	112.1252	32.7996	8	0	0	2.2835	-88.6844	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3.6058	29.5116	2.2403	3.9	0	0	0
23544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	496.0671	61.9261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0.7015	142.1722	-2.8988	10	0	0	1.2021	-119.7149	142.2817	142.1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2.0751	819.6981	1.6369	4.9	0	0	0
25403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	369.3561	67.6024	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0.7102	98.1095	15.2014	7	0	0	2.8684	-112.8959	98.1861	98.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.3374	1613.4857	3.0936	3.3	0	0	0
26057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	478.7278	97.6056	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.1	0	0.7612	142.1722	-0.4549	10	0	0	1.2977	-111.792	142.2817	142.1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2.3668	535.0585	1.0961	4.8	0	0	0
263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	343.3333	117.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1	0	0.8098	74.0732	36.6667	5	1	1	0.88	-88.6	74.1216	74.0732	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	20.2	0	0	2.6	7	0.9	2.4206	0	1	0
27519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	478.7278	97.6056	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	62.4	0	0.7612	112.1252	-0.4549	8	0	0	1.2977	-111.792	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2.3668	535.0585	1.0961	4.1	1	0	0
27535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	420.4512	95.7885	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	58.1	0	0.7555	112.1252	-2.1735	8	0	0	0.9985	-111.5904	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2.3218	211.2697	0.9204	3.2	1	0	1
28026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	477.8191	99.4149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6	0	0.7717	128.1565	11.0374	9	0	0	0.9971	-111.3981	128.2551	128.1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2.2365	123.3582	1.1616	4.4	0	0	0
31272	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	797	126.1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	68.9	0	0.8825	116.0837	22.2222	8	2	0	1.78	-78	116.1583	116.0837	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26.3	0	0	4	11.5	1.8	3.5344	0	0	0
31276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	360	142	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	86.9	0	0.876	130.0994	92	9	2	0	2.25	-78.5	130.1849	130.0994	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26.3	0	0	1	5.6	2	3.3417	0	0	0
32737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	362.339	81.7444	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	68.1	0	0.7475	98.1095	1.1331	7	0	0	2.7851	-102.4033	98.1861	98.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2.6884	608.5018	2.6568	3.1	1	0	0
32935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	406.6041	93.9039	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	53.1	0	0.7627	112.1252	9.0019	8	0	0	2.6958	-102.8728	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	3.2851	591.3719	2.7259	3.6	1	0	1
35363	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	403.2437	104.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	92.2	0	0.7598	126.1409	3.4438	9	0	0	0.8894	-111.3242	126.2392	126.1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.2703	178.9632	0.9597	4.1	0	0	0
35364	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	434.1741	83.3078	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	55	0	1.3252	126.1409	5.6986	9	0	0	2.1986	-101.4429	126.2392	126.1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5298	1520.4829	2.8608	4	0	0	0
35368	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	560.4586	88.5125	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	66.1	0	0.8706	112.1252	-1.0344	8	0	0	1.6239	-91.2026	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.9267	4706.9205	2.2058	3.5	0	0	0
35411	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	337.1637	72.8156	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0.684	126.1409	2.1751	9	0	0	3.4584	-112.1472	126.2392	126.1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.466	1453.9447	2.6775	4.4	0	0	0
356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	206.1111	125.62	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0.6986	114.1409	13.3333	8	0	0	5.18	-56.73	114.2285	114.1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3.86	14.1	3.9	3.3176	0	0	0
3776	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	82.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8	0	0.7851	60.0575	12	4	1	1	0.05	-87.9	60.095	60.0575	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20.2	0	0	2.1	45.4	1.3096	0.3	0	1	0
39145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	420.4512	95.7885	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	51.1	0	0.7555	98.1095	-2.1735	7	0	0	0.9985	-111.5904	98.1861	98.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2.3218	211.2697	0.9204	2.9	1	0	1
51806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	573.238	95.0423	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0.7742	128.1565	11.5285	9	0	0	1.0553	-109.7768	128.2551	128.1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2.4564	382.8919	1.083	4.8	0	0	0
522010	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	462.361	104.0265	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	103	0	0.7654	126.1409	33.6971	9	0	0	2.8881	-107.0312	126.2392	126.1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3.3792	1120.5529	3.1134	3.9	0	0	0
5326158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	445.9988	88.5055	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6	1	0.7201	98.1095	18.7786	7	0	0	3.4918	-117.3419	98.1861	98.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.3434	1393.0342	3.2395	3	1	0	1
5364870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	470.6226	29.1727	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60.4	1	12.7188	112.1252	18.4656	8	0	0	2.0406	-128.6501	112.2126	112.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2.4189	12614.659	2.7036	3.4	1	0	1
6324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472.2222	-88.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0493	30.0469	-135	2	0	0	1.81	-182.794	30.069	30.0469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	28842	2.705	1.3	0	0	0
6325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	-102.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	28.0313	0	2	0	0	1.13	-169	28.0532	28.0313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978	43302.6	2.2966	1.2	0	0	1
6334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	450	-42.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493	44.0626	-104.4444	3	0	0	2.36	-187.6	44.0956	44.0626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56	7150	3.3924	1.8	0	0	0
6360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	460	-11.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0.5509	58.0782	0	4	0	0	2.76	-138.3	58.1222	58.0782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	2611	1.603	2.1	0	0	0
6403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	405	49.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8	0	0.6444	86.1095	-47.7778	6	0	0	3.82	-99.9	86.1754	86.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	319	3.3924	3	0	0	0
6556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	420	27.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0.6201	72.0939	-60	5	0	0	2.72	-159.77	72.1488	72.0939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.48	689	1.4794	2.6	0	0	0
6560	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	415	108	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6	0	0.8018	74.0732	28	5	1	1	0.76	-108	74.1216	74.0732	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	20.2	0	0	2.56	10.4	0.8	3.7251	0	1	0
6568	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	763	99.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6	0	0.8063	74.0732	24	5	1	1	0.61	-114	74.1216	74.0732	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	20.2	1	0	2.6	18.3	0.6	4.3561	0	1	0
6569	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	505	79.59	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	38.9	0	0.805	72.0575	-8.8889	5	1	0	0.29	-86.67	72.1057	72.0575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	17.1	0	0	2.41	90.6	0.3	3.8933	0	0	0
